Parameter,Object,Object timestamp,Writable,Writable timestamp,Value,Value type,Value timestamp,Notification,Notification timestamp,Access list,Access list timestamp
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.4.X_TP_RxRate,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.4.X_TP_TxRate,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.5,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.5.BSSID,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"32:68:93:CF:E3:10",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.5.BroadcastBytesReceived,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.5.BroadcastBytesSent,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.5.Enabled,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"true",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.5.EstServiceParametersBE,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",xsd:base64,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.5.EstServiceParametersBK,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",xsd:base64,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.5.EstServiceParametersVI,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",xsd:base64,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.5.EstServiceParametersVO,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",xsd:base64,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.5.LastChange,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.5.MulticastBytesReceived,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.5.MulticastBytesSent,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.5.SSID,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"32de6f2b2e0d83d9bc1b115dba9e47",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.5.STA,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.5.STANumberOfEntries,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.5.TimeStamp,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.5.UnicastBytesReceived,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.5.UnicastBytesSent,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.5.X_TP_RxRate,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.5.X_TP_TxRate,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSSNumberOfEntries,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"5",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BackhaulSta,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BackhaulSta.MACAddress,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BackhaulSta.X_TP_BackhaulLinkType,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"NULL",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BackhaulSta.X_TP_Band,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BackhaulSta.X_TP_LinkRate,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BackhaulSta.X_TP_SNR,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BackhaulSta.X_TP_SignalStrength,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BackhaulSta.X_TP_Status,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"Connected",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.BackhaulSta.X_TP_Utilization,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.Capabilities,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.Capabilities.CapableOperatingClassProfile,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.Capabilities.CapableOperatingClassProfileNumberOfEntries,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.CurrentOperatingClassProfile,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.CurrentOperatingClassProfileNumberOfEntries,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.Enabled,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"true",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.Noise,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"70",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.ReceiveOther,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.ReceiveSelf,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.ScanResult,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.ScanResultNumberOfEntries,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.Transmit,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.UnassociatedSTA,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.UnassociatedSTANumberOfEntries,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.Utilization,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"85",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.X_TP_AssociatedDeviceNumberOfEntries,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.X_TP_AverageRxRate,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.X_TP_AverageTxRate,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.X_TP_Band,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"2.4GHz",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.X_TP_Bandwidth,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"20MHz",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.X_TP_BytesReceived,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.X_TP_BytesSent,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.X_TP_Channel,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"6",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.X_TP_Congestion_Rate,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.X_TP_ErrorsPkt,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.X_TP_ErrorsReceived,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.X_TP_ErrorsSent,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.X_TP_IPAddress,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"192.168.1.1",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.X_TP_PacketsReceived,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.X_TP_PacketsSent,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.X_TP_SignalStrength,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:int,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.1.X_TP_Snr,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.BSSID,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"32:68:93:DF:E3:12",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.BroadcastBytesReceived,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.BroadcastBytesSent,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.Enabled,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"true",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.EstServiceParametersBE,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",xsd:base64,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.EstServiceParametersBK,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",xsd:base64,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.EstServiceParametersVI,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",xsd:base64,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.EstServiceParametersVO,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",xsd:base64,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.LastChange,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.MulticastBytesReceived,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.MulticastBytesSent,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.SSID,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"72fae5d71aa2719d2614d60e70b195",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STANumberOfEntries,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.TimeStamp,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.UnicastBytesReceived,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.UnicastBytesSent,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.X_TP_RxRate,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.X_TP_TxRate,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.2,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.2.BSSID,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"30:68:93:AF:E3:12",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.2.BroadcastBytesReceived,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.2.BroadcastBytesSent,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.2.Enabled,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"true",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.2.EstServiceParametersBE,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",xsd:base64,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.2.EstServiceParametersBK,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",xsd:base64,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.2.EstServiceParametersVI,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",xsd:base64,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.2.EstServiceParametersVO,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",xsd:base64,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.2.LastChange,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.2.MulticastBytesReceived,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.2.MulticastBytesSent,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.2.SSID,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"TP-Link_E310_5G",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.2.STA,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.2.STANumberOfEntries,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.2.TimeStamp,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.2.UnicastBytesReceived,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.2.UnicastBytesSent,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.2.X_TP_RxRate,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.2.X_TP_TxRate,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.3,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.3.BSSID,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"32:68:93:9F:E3:12",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.3.BroadcastBytesReceived,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.3.BroadcastBytesSent,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.3.Enabled,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"true",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.3.EstServiceParametersBE,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",xsd:base64,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.3.EstServiceParametersBK,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",xsd:base64,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.3.EstServiceParametersVI,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",xsd:base64,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.3.EstServiceParametersVO,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",xsd:base64,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.3.LastChange,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.3.MulticastBytesReceived,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.3.MulticastBytesSent,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.3.SSID,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"TP-Link_E310_5G_1",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.3.STA,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.3.STANumberOfEntries,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.3.TimeStamp,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.3.UnicastBytesReceived,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.3.UnicastBytesSent,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.3.X_TP_RxRate,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.3.X_TP_TxRate,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.4,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
